Date,Year,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
1/20/2006,2006,3231,745,2813,2947
1/21/2006,2006,3171,743,2797,2947
1/22/2006,2006,3145,741,2781,2934
1/23/2006,2006,3128,739,2765,2934
1/24/2006,2006,3114,737,2749,2934
1/25/2006,2006,3107,735,2734,2921
1/26/2006,2006,3093,733,2718,2921
1/27/2006,2006,3085,731,2702,2908
1/28/2006,2006,3077,729,2686,2895
1/29/2006,2006,3069,727,2671,2882
1/30/2006,2006,3055,725,2655,2866
1/31/2006,2006,3045,723,2640,2855
2/1/2006,2006,3035,721,2624,2843
2/2/2006,2006,3025,719,2609,2830
2/3/2006,2006,3015,717,2593,2817
2/4/2006,2006,3009,715,2577,2804
2/5/2006,2006,3002,713,2557,2792
2/6/2006,2006,2995,711,2538,2779
2/7/2006,2006,2989,709,2518,2779
2/8/2006,2006,2982,707,2498,2779
2/9/2006,2006,2973,705,2479,2779
2/10/2006,2006,2963,703,2459,2766
2/11/2006,2006,2953,701,2440,2759
2/12/2006,2006,2944,699,2420,2753
2/13/2006,2006,2931,697,2400,2746
2/14/2006,2006,2921,695,2380,2740
2/15/2006,2006,2912,693,2361,2734
2/16/2006,2006,2905,691,2341,2728
2/17/2006,2006,2896,689,2322,2721
2/18/2006,2006,2889,687,2302,2715
2/19/2006,2006,2883,685,2283,2708
2/20/2006,2006,2877,683,2263,2703
2/21/2006,2006,2867,681,2243,2696
2/22/2006,2006,2858,679,2223,2690
2/23/2006,2006,2851,677,2203,2683
2/24/2006,2006,2842,675,2187,2676
2/25/2006,2006,2817,673,2171,2669
2/26/2006,2006,2779,671,2187,2661
2/27/2006,2006,2742,669,2200,2653
2/28/2006,2006,2706,667,2216,2645
3/1/2006,2006,2669,665,2232,2637
3/2/2006,2006,2633,663,2248,2628
3/3/2006,2006,2595,661,2264,2620
3/4/2006,2006,2624,661,2281,2612
3/5/2006,2006,2618,657,2266,2603
3/6/2006,2006,2595,655,2253,2598
3/7/2006,2006,2559,653,2268,2593
3/8/2006,2006,2524,651,2283,2588
3/9/2006,2006,2487,649,2298,2583
3/10/2006,2006,2452,646,2314,2579
3/11/2006,2006,2415,643,2331,2574
3/12/2006,2006,2379,640,2349,2567
3/13/2006,2006,2345,637,2367,2562
3/14/2006,2006,2309,634,2386,2556
3/15/2006,2006,2287,631,2405,2549
3/16/2006,2006,2279,629,2415,2542
3/17/2006,2006,2290,627,2434,2535
3/18/2006,2006,2254,624,2452,2528
3/19/2006,2006,2219,622,2471,2520
3/20/2006,2006,2185,619,2489,2513
3/21/2006,2006,2148,617,2507,2506
3/22/2006,2006,2113,615,2526,2499
3/23/2006,2006,2077,613,2544,2492
3/24/2006,2006,2041,611,2563,2484
3/25/2006,2006,2005,607,2581,2477
3/26/2006,2006,1983,603,2599,2470
3/27/2006,2006,1980,600,2615,2463
3/28/2006,2006,1975,596,2601,2455
3/29/2006,2006,1973,593,2587,2446
3/30/2006,2006,1968,590,2573,2437
3/31/2006,2006,1963,587,2559,2428
4/1/2006,2006,1958,585,2545,2419
4/2/2006,2006,1953,583,2531,2410
4/3/2006,2006,1948,581,2517,2401
4/4/2006,2006,1943,579,2503,2392
4/5/2006,2006,1938,577,2489,2383
4/6/2006,2006,1933,575,2475,2375
4/7/2006,2006,1926,573,2461,2366
4/8/2006,2006,1918,571,2447,2357
4/9/2006,2006,1911,569,2433,2348
4/10/2006,2006,1904,567,2419,2340
4/11/2006,2006,1896,564,2405,2331
4/12/2006,2006,1889,561,2391,2322
4/13/2006,2006,1882,558,2377,2313
4/14/2006,2006,1874,555,2363,2304
4/15/2006,2006,1867,552,2349,2294
4/16/2006,2006,1860,549,2335,2285
4/17/2006,2006,1853,545,2321,2276
4/18/2006,2006,1845,543,2311,2285
4/19/2006,2006,1838,540,2297,2276
4/20/2006,2006,1831,537,2283,2267
4/21/2006,2006,1824,536,2269,2259
4/22/2006,2006,1817,535,2255,2250
4/23/2006,2006,1810,534,2241,2241
4/24/2006,2006,1803,533,2227,2232
4/25/2006,2006,1795,532,2213,2223
4/26/2006,2006,1788,531,2201,2213
4/27/2006,2006,1781,529,2189,2204
4/28/2006,2006,1772,527,2177,2195
4/29/2006,2006,1763,525,2165,2186
4/30/2006,2006,1753,523,2153,2177
5/1/2006,2006,1744,521,2141,2168
5/2/2006,2006,1735,519,2129,2159
5/3/2006,2006,1726,517,2114,2150
5/4/2006,2006,1716,515,2100,2141
5/5/2006,2006,1707,513,2086,2132
5/6/2006,2006,1698,511,2072,2124
5/7/2006,2006,1689,509,2058,2115
5/8/2006,2006,1680,507,2044,2106
5/9/2006,2006,1671,505,2030,2097
5/10/2006,2006,1662,503,2016,2088
5/11/2006,2006,1653,501,2002,2080
5/12/2006,2006,1644,498,1988,2071
5/13/2006,2006,1635,495,1974,2062
5/14/2006,2006,1626,492,1960,2053
5/15/2006,2006,1617,489,1946,2047
5/16/2006,2006,1608,486,1932,2040
5/17/2006,2006,1600,483,1918,2033
5/18/2006,2006,1591,480,1904,2025
5/19/2006,2006,1582,477,1890,2019
5/20/2006,2006,1572,474,1876,2011
5/21/2006,2006,1561,471,1862,2004
5/22/2006,2006,1550,468,1848,1998
5/23/2006,2006,1539,465,1834,1989
5/24/2006,2006,1529,462,1820,1980
5/25/2006,2006,1518,459,1806,1971
5/26/2006,2006,1508,456,1792,1971
5/27/2006,2006,1500,453,1778,1977
5/28/2006,2006,1477,450,1764,1971
5/29/2006,2006,1473,447,1764,1964
5/30/2006,2006,1476,444,1766,1955
5/31/2006,2006,1420,441,1768,1946
6/1/2006,2006,1394,439,1770,1938
6/2/2006,2006,1369,437,1772,1930
6/3/2006,2006,1344,435,1774,1922
6/4/2006,2006,1319,434,1776,1948
6/5/2006,2006,1295,433,1779,1948
6/6/2006,2006,1273,432,1782,1941
6/7/2006,2006,1250,431,1785,1933
6/8/2006,2006,1227,430,1788,1924
6/9/2006,2006,1202,429,1791,1916
6/10/2006,2006,1177,427,1794,1908
6/11/2006,2006,1153,425,1797,1900
6/12/2006,2006,1130,423,1800,1892
6/13/2006,2006,1107,420,1803,1884
6/14/2006,2006,1088,417,1806,1876
6/15/2006,2006,1074,414,1809,1869
6/16/2006,2006,1051,411,1812,1859
6/17/2006,2006,1029,408,1815,1859
6/18/2006,2006,1007,405,1818,1849
6/19/2006,2006,985,402,1821,1838
6/20/2006,2006,966,399,1824,1828
6/21/2006,2006,944,396,1827,1818
6/22/2006,2006,922,393,1830,1808
6/23/2006,2006,902,393,1833,1798
6/24/2006,2006,882,394,1843,1788
6/25/2006,2006,860,391,1846,1778
6/26/2006,2006,839,388,1849,1769
6/27/2006,2006,819,388,1861,1759
6/28/2006,2006,800,389,1893,1749
6/29/2006,2006,796,389,1896,1739
6/30/2006,2006,794,389,1889,1729
7/1/2006,2006,793,387,1881,1719
7/2/2006,2006,792,385,1866,1710
7/3/2006,2006,790,383,1851,1700
7/4/2006,2006,789,381,1836,1691
7/5/2006,2006,788,379,1821,1681
7/6/2006,2006,786,377,1806,1672
7/7/2006,2006,785,375,1791,1662
7/8/2006,2006,783,373,1776,1653
7/9/2006,2006,782,371,1761,1643
7/10/2006,2006,781,369,1746,1634
7/11/2006,2006,779,367,1731,1624
7/12/2006,2006,778,365,1716,1615
7/13/2006,2006,782,363,1701,1634
7/14/2006,2006,782,361,1686,1634
7/15/2006,2006,781,359,1671,1624
7/16/2006,2006,779,357,1656,1615
7/17/2006,2006,778,355,1641,1605
7/18/2006,2006,776,353,1626,1596
7/19/2006,2006,774,351,1611,1587
7/20/2006,2006,761,349,1596,1578
7/21/2006,2006,742,347,1596,1578
7/22/2006,2006,722,345,1596,1568
7/23/2006,2006,703,343,1596,1559
7/24/2006,2006,683,341,1596,1550
7/25/2006,2006,664,339,1596,1540
7/26/2006,2006,645,337,1596,1531
7/27/2006,2006,626,335,1596,1522
7/28/2006,2006,607,333,1596,1522
7/29/2006,2006,588,331,1596,1513
7/30/2006,2006,567,329,1596,1504
7/31/2006,2006,550,327,1596,1495
8/1/2006,2006,531,325,1596,1486
8/2/2006,2006,512,323,1596,1477
8/3/2006,2006,493,321,1596,1468
8/4/2006,2006,474,319,1596,1459
8/5/2006,2006,455,317,1596,1450
8/6/2006,2006,436,315,1596,1441
8/7/2006,2006,417,313,1600,1432
8/8/2006,2006,399,311,1600,1424
8/9/2006,2006,381,309,1600,1414
8/10/2006,2006,363,307,1600,1406
8/11/2006,2006,345,306,1600,1397
8/12/2006,2006,330,305,1600,1388
8/13/2006,2006,317,293,1611,1379
8/14/2006,2006,322,282,1622,1374
8/15/2006,2006,309,271,1633,1384
8/16/2006,2006,312,260,1644,1384
8/17/2006,2006,297,244,1661,1388
8/18/2006,2006,282,228,1677,1388
8/19/2006,2006,267,212,1693,1384
8/20/2006,2006,278,212,1692,1384
8/21/2006,2006,298,212,1680,1374
8/22/2006,2006,317,212,1665,1371
8/23/2006,2006,333,211,1650,1366
8/24/2006,2006,357,211,1635,1361
8/25/2006,2006,385,211,1620,1356
8/26/2006,2006,417,210,1605,1353
8/27/2006,2006,451,210,1590,1370
8/28/2006,2006,491,210,1575,1366
8/29/2006,2006,527,209,1560,1361
8/30/2006,2006,561,209,1544,1356
8/31/2006,2006,597,209,1529,1353
9/1/2006,2006,632,208,1514,1349
9/2/2006,2006,665,208,1498,1345
9/3/2006,2006,703,208,1482,1342
9/4/2006,2006,748,208,1471,1361
9/5/2006,2006,794,207,1455,1358
9/6/2006,2006,840,207,1439,1354
9/7/2006,2006,887,207,1424,1350
9/8/2006,2006,932,207,1408,1346
9/9/2006,2006,974,206,1392,1340
9/10/2006,2006,1018,206,1376,1336
9/11/2006,2006,1060,206,1361,1331
9/12/2006,2006,1103,205,1345,1327
9/13/2006,2006,1143,205,1329,1322
9/14/2006,2006,1185,205,1314,1317
9/15/2006,2006,1229,205,1304,1317
9/16/2006,2006,1273,205,1288,1312
9/17/2006,2006,1321,204,1273,1307
9/18/2006,2006,1363,205,1257,1302
9/19/2006,2006,1394,205,1241,1297
9/20/2006,2006,1420,205,1225,1293
9/21/2006,2006,1440,207,1210,1289
9/22/2006,2006,1467,210,1194,1284
9/23/2006,2006,1491,210,1178,1279
9/24/2006,2006,1516,210,1162,1276
9/25/2006,2006,1561,215,1170,1302
9/26/2006,2006,1604,226,1185,1310
9/27/2006,2006,1637,228,1190,1307
9/28/2006,2006,1662,230,1181,1303
9/29/2006,2006,1687,230,1165,1300
9/30/2006,2006,1714,230,1150,1297
10/1/2006,2006,1725,229,1134,1293
10/2/2006,2006,1716,230,1140,1289
10/3/2006,2006,1700,232,1156,1317
10/4/2006,2006,1684,232,1173,1314
10/5/2006,2006,1739,234,1190,1344
10/6/2006,2006,1779,235,1206,1361
10/7/2006,2006,1777,235,1223,1361
10/8/2006,2006,1781,235,1241,1358
10/9/2006,2006,1802,234,1259,1353
10/10/2006,2006,1817,234,1267,1349
10/11/2006,2006,1829,233,1284,1344
10/12/2006,2006,1829,233,1301,1341
10/13/2006,2006,1829,232,1318,1336
10/14/2006,2006,1833,232,1335,1332
10/15/2006,2006,1826,231,1352,1327
10/16/2006,2006,1817,231,1370,1322
10/17/2006,2006,1812,230,1387,1317
10/18/2006,2006,1803,230,1405,1317
10/19/2006,2006,1795,232,1422,1327
10/20/2006,2006,1788,236,1480,1327
10/21/2006,2006,1784,236,1500,1324
10/22/2006,2006,1779,236,1517,1321
10/23/2006,2006,1772,236,1534,1317
10/24/2006,2006,1786,236,1561,1361
10/25/2006,2006,1786,240,1606,1379
10/26/2006,2006,1862,246,1751,1459
10/27/2006,2006,1926,293,1795,1531
10/28/2006,2006,2026,353,1893,1739
10/29/2006,2006,2108,445,2099,1920
10/30/2006,2006,2193,500,2193,2058
10/31/2006,2006,2241,525,2210,2080
11/1/2006,2006,2265,540,2216,2113
11/2/2006,2006,2290,545,2210,2135
11/3/2006,2006,2298,560,2210,2146
11/4/2006,2006,2298,574,2210,2168
11/5/2006,2006,2298,584,2198,2168
11/6/2006,2006,2298,594,2185,2168
11/7/2006,2006,2282,606,2174,2180
11/8/2006,2006,2282,619,2185,2225
11/9/2006,2006,2295,631,2189,2236
11/10/2006,2006,2295,637,2182,2247
11/11/2006,2006,2301,647,2187,2247
11/12/2006,2006,2298,657,2175,2247
11/13/2006,2006,2298,673,2210,2259
11/14/2006,2006,2298,687,2227,2270
11/15/2006,2006,2295,703,2234,2282
11/16/2006,2006,2295,717,2252,2305
11/17/2006,2006,2290,729,2257,2305
11/18/2006,2006,2293,744,2263,2317
11/19/2006,2006,2315,770,2335,2446
11/20/2006,2006,2329,786,2367,2518
11/21/2006,2006,2337,790,2422,2530
11/22/2006,2006,2356,784,2436,2542
11/23/2006,2006,2362,775,2446,2542
11/24/2006,2006,2367,773,2446,2542
11/25/2006,2006,2370,774,2436,2542
11/26/2006,2006,2367,775,2422,2542
11/27/2006,2006,2365,777,2407,2537
11/28/2006,2006,2365,758,2412,2532
11/29/2006,2006,2362,742,2417,2526
11/30/2006,2006,2356,725,2422,2520
12/1/2006,2006,2354,708,2426,2512
12/2/2006,2006,2351,691,2430,2506
12/3/2006,2006,2351,672,2434,2501
12/4/2006,2006,2348,656,2436,2494
12/5/2006,2006,2342,639,2438,2489
12/6/2006,2006,2334,622,2440,2481
12/7/2006,2006,2326,605,2442,2474
12/8/2006,2006,2320,587,2445,2467
12/9/2006,2006,2315,569,2447,2460
12/10/2006,2006,2309,551,2450,2453
12/11/2006,2006,2362,533,2453,2446
12/12/2006,2006,2458,516,2455,2458
12/13/2006,2006,2524,499,2457,2481
12/14/2006,2006,2547,491,2459,2474
12/15/2006,2006,2565,484,2461,2467
12/16/2006,2006,2583,491,2445,2460
12/17/2006,2006,2600,493,2428,2453
12/18/2006,2006,2633,494,2411,2446
12/19/2006,2006,2669,495,2394,2441
12/20/2006,2006,2703,495,2377,2434
12/21/2006,2006,2742,495,2359,2429
12/22/2006,2006,2782,493,2342,2422
12/23/2006,2006,2823,491,2324,2415
12/24/2006,2006,2832,489,2329,2408
12/25/2006,2006,2845,487,2344,2401
12/26/2006,2006,2861,485,2363,2394
12/27/2006,2006,2867,483,2384,2387
12/28/2006,2006,2883,481,2405,2380
12/29/2006,2006,2896,479,2430,2373
12/30/2006,2006,2905,477,2455,2366
12/31/2006,2006,2918,475,2481,2358
1/1/2007,2007,2928,473,2507,2351
1/2/2007,2007,2940,471,2532,2344
1/3/2007,2007,2950,469,2557,2337
1/4/2007,2007,2963,467,2583,2330
1/5/2007,2007,2973,465,2607,2323
1/6/2007,2007,2986,463,2632,2317
1/7/2007,2007,2983,461,2655,2310
1/8/2007,2007,2973,460,2678,2313
1/9/2007,2007,2966,459,2701,2317
1/10/2007,2007,2958,458,2713,2326
1/11/2007,2007,2940,464,2743,2335
1/12/2007,2007,2918,470,2773,2343
1/13/2007,2007,2899,474,2801,2343
1/14/2007,2007,2889,477,2825,2336
1/15/2007,2007,2877,480,2849,2328
1/16/2007,2007,2861,483,2872,2320
1/17/2007,2007,2851,486,2896,2311
1/18/2007,2007,2829,489,2918,2302
1/19/2007,2007,2817,492,2946,2294
1/20/2007,2007,2810,499,2970,2285
1/21/2007,2007,2795,504,2992,2276
1/22/2007,2007,2773,509,3016,2267
1/23/2007,2007,2761,512,3040,2257
1/24/2007,2007,2739,515,3061,2247
1/25/2007,2007,2706,519,3074,2236
1/26/2007,2007,2669,523,3086,2225
1/27/2007,2007,2639,527,3098,2213
1/28/2007,2007,2618,531,3102,2202
1/29/2007,2007,2598,534,3104,2191
1/30/2007,2007,2586,537,3106,2180
1/31/2007,2007,2577,541,3108,2168
2/1/2007,2007,2565,545,3106,2157
2/2/2007,2007,2553,549,3106,2146
2/3/2007,2007,2545,555,3102,2135
2/4/2007,2007,2524,560,3099,2124
2/5/2007,2007,2513,561,3098,2113
2/6/2007,2007,2492,564,3096,2102
2/7/2007,2007,2469,566,3092,2091
2/8/2007,2007,2452,570,3088,2080
2/9/2007,2007,2432,570,3084,2069
2/10/2007,2007,2410,569,3080,2058
2/11/2007,2007,2393,569,3076,2047
2/12/2007,2007,2376,567,3072,2036
2/13/2007,2007,2359,566,3068,2025
2/14/2007,2007,2345,562,3064,2015
2/15/2007,2007,2331,560,3060,2004
2/16/2007,2007,2317,558,3056,1994
2/17/2007,2007,2309,555,3052,1983
2/18/2007,2007,2306,552,3036,1973
2/19/2007,2007,2301,550,3018,1962
2/20/2007,2007,2298,548,3004,1952
2/21/2007,2007,2295,545,2990,1941
2/22/2007,2007,2293,543,2974,1930
2/23/2007,2007,2287,540,2956,1920
2/24/2007,2007,2282,538,2938,1910
2/25/2007,2007,2276,536,2922,1899
2/26/2007,2007,2271,533,2904,1889
2/27/2007,2007,2263,530,2888,1879
2/28/2007,2007,2255,527,2872,1869
3/1/2007,2007,2246,524,2856,1859
3/2/2007,2007,2238,521,2839,1849
3/3/2007,2007,2233,518,2823,1838
3/4/2007,2007,2225,515,2805,1828
3/5/2007,2007,2217,512,2788,1818
3/6/2007,2007,2211,509,2771,1810
3/7/2007,2007,2206,507,2754,1802
3/8/2007,2007,2201,504,2737,1794
3/9/2007,2007,2193,502,2720,1786
3/10/2007,2007,2185,500,2703,1779
3/11/2007,2007,2177,498,2686,1771
3/12/2007,2007,2171,496,2669,1763
3/13/2007,2007,2163,494,2650,1755
3/14/2007,2007,2158,492,2632,1747
3/15/2007,2007,2153,490,2613,1739
3/16/2007,2007,2145,488,2595,1731
3/17/2007,2007,2137,486,2577,1723
3/18/2007,2007,2129,484,2559,1715
3/19/2007,2007,2121,482,2542,1707
3/20/2007,2007,2116,480,2524,1700
3/21/2007,2007,2111,477,2507,1691
3/22/2007,2007,2106,475,2489,1683
3/23/2007,2007,2100,455,2485,1675
3/24/2007,2007,2095,437,2483,1667
3/25/2007,2007,2090,419,2481,1658
3/26/2007,2007,2082,402,2479,1649
3/27/2007,2007,2074,384,2477,1643
3/28/2007,2007,2067,366,2475,1637
3/29/2007,2007,2059,348,2473,1630
3/30/2007,2007,2051,330,2471,1624
3/31/2007,2007,2044,312,2469,1617
4/1/2007,2007,2036,294,2467,1609
4/2/2007,2007,2028,276,2465,1603
4/3/2007,2007,2021,258,2463,1596
4/4/2007,2007,2013,240,2461,1589
4/5/2007,2007,2006,222,2459,1581
4/6/2007,2007,1998,204,2457,1574
4/7/2007,2007,1990,186,2455,1568
4/8/2007,2007,1983,168,2452,1561
4/9/2007,2007,1975,150,2449,1553
4/10/2007,2007,1968,132,2446,1540
4/11/2007,2007,1960,115,2443,1527
4/12/2007,2007,1953,99,2440,1513
4/13/2007,2007,1945,88,2434,1502
4/14/2007,2007,1938,80,2426,1491
4/15/2007,2007,1931,72,2417,1480
4/16/2007,2007,1926,66,2405,1470
4/17/2007,2007,1921,61,2392,1459
4/18/2007,2007,1916,57,2379,1448
4/19/2007,2007,1911,54,2365,1437
4/20/2007,2007,1923,54,2349,1427
4/21/2007,2007,1921,54,2333,1416
4/22/2007,2007,1931,53,2316,1406
4/23/2007,2007,1926,53,2299,1395
4/24/2007,2007,1918,52,2281,1384
4/25/2007,2007,1911,52,2264,1373
4/26/2007,2007,1904,51,2246,1363
4/27/2007,2007,1896,51,2228,1353
4/28/2007,2007,1889,50,2210,1343
4/29/2007,2007,1882,50,2192,1332
4/30/2007,2007,1874,49,2174,1322
5/1/2007,2007,1867,49,2156,1312
5/2/2007,2007,1860,48,2139,1302
5/3/2007,2007,1853,48,2122,1291
5/4/2007,2007,1857,47,2106,1281
5/5/2007,2007,1853,47,2090,1271
5/6/2007,2007,1845,47,2074,1261
5/7/2007,2007,1838,46,2057,1251
5/8/2007,2007,1831,46,2042,1241
5/9/2007,2007,1826,46,2026,1231
5/10/2007,2007,1819,45,2011,1221
5/11/2007,2007,1812,45,1996,1211
5/12/2007,2007,1805,45,1980,1202
5/13/2007,2007,1807,44,1964,1192
5/14/2007,2007,1800,44,1948,1185
5/15/2007,2007,1777,44,1933,1179
5/16/2007,2007,1746,43,1939,1173
5/17/2007,2007,1716,43,1945,1166
5/18/2007,2007,1687,43,1950,1160
5/19/2007,2007,1669,42,1955,1154
5/20/2007,2007,1642,42,1960,1147
5/21/2007,2007,1615,42,1965,1141
5/22/2007,2007,1587,41,1970,1154
5/23/2007,2007,1559,41,1975,1147
5/24/2007,2007,1531,41,1980,1141
5/25/2007,2007,1504,40,1985,1135
5/26/2007,2007,1477,40,1987,1128
5/27/2007,2007,1450,40,1989,1122
5/28/2007,2007,1416,40,1992,1116
5/29/2007,2007,1379,40,1997,1109
5/30/2007,2007,1342,40,2004,1103
5/31/2007,2007,1306,40,2011,1096
6/1/2007,2007,1270,39,2016,1091
6/2/2007,2007,1234,39,2021,1085
6/3/2007,2007,1197,39,2027,1078
6/4/2007,2007,1161,39,2033,1072
6/5/2007,2007,1125,39,2037,1066
6/6/2007,2007,1088,39,2042,1060
6/7/2007,2007,1053,38,2049,1054
6/8/2007,2007,1017,38,2057,1048
6/9/2007,2007,982,38,2066,1042
6/10/2007,2007,947,38,2071,1036
6/11/2007,2007,918,38,2078,1060
6/12/2007,2007,882,38,2085,1054
6/13/2007,2007,846,37,2090,1048
6/14/2007,2007,811,37,2094,1042
6/15/2007,2007,775,37,2099,1052
6/16/2007,2007,740,37,2106,1045
6/17/2007,2007,705,37,2111,1060
6/18/2007,2007,669,37,2120,1078
6/19/2007,2007,637,37,2132,1091
6/20/2007,2007,602,37,2143,1098
6/21/2007,2007,568,37,2152,1098
6/22/2007,2007,541,38,2175,1114
6/23/2007,2007,506,38,2185,1114
6/24/2007,2007,471,38,2194,1106
6/25/2007,2007,436,38,2203,1098
6/26/2007,2007,401,37,2214,1091
6/27/2007,2007,370,37,2223,1083
6/28/2007,2007,347,37,2232,1075
6/29/2007,2007,336,37,2241,1071
6/30/2007,2007,322,37,2248,1066
7/1/2007,2007,305,37,2254,1060
7/2/2007,2007,285,37,2259,1052
7/3/2007,2007,281,37,2261,1042
7/4/2007,2007,273,36,2255,1034
7/5/2007,2007,264,36,2246,1028
7/6/2007,2007,279,37,2239,1015
7/7/2007,2007,273,37,2236,1004
7/8/2007,2007,267,37,2230,993
7/9/2007,2007,261,37,2223,982
7/10/2007,2007,252,37,2216,972
7/11/2007,2007,243,39,2207,971
7/12/2007,2007,251,40,2207,985
7/13/2007,2007,256,45,2212,1000
7/14/2007,2007,251,46,2210,1007
7/15/2007,2007,242,46,2193,1000
7/16/2007,2007,237,47,2185,1000
7/17/2007,2007,230,47,2173,993
7/18/2007,2007,224,47,2162,985
7/19/2007,2007,218,47,2148,978
7/20/2007,2007,212,47,2134,971
7/21/2007,2007,206,47,2120,963
7/22/2007,2007,200,50,2125,956
7/23/2007,2007,194,50,2113,949
7/24/2007,2007,191,50,2101,942
7/25/2007,2007,186,50,2085,934
7/26/2007,2007,181,50,2068,927
7/27/2007,2007,176,50,2056,920
7/28/2007,2007,176,50,2042,934
7/29/2007,2007,177,51,2035,934
7/30/2007,2007,181,52,2054,942
7/31/2007,2007,185,53,2045,934
8/1/2007,2007,200,56,2085,942
8/2/2007,2007,208,58,2082,942
8/3/2007,2007,217,58,2076,934
8/4/2007,2007,217,58,2068,927
8/5/2007,2007,211,58,2056,920
8/6/2007,2007,205,58,2044,913
8/7/2007,2007,199,58,2032,906
8/8/2007,2007,221,58,2020,899
8/9/2007,2007,236,58,2302,892
8/10/2007,2007,248,58,1997,885
8/11/2007,2007,270,58,1989,878
8/12/2007,2007,307,58,1980,878
8/13/2007,2007,344,58,1975,871
8/14/2007,2007,380,57,1953,864
8/15/2007,2007,417,57,1936,877
8/16/2007,2007,456,57,1920,892
8/17/2007,2007,493,57,1906,913
8/18/2007,2007,528,57,1893,934
8/19/2007,2007,554,57,1879,956
8/20/2007,2007,580,57,1866,978
8/21/2007,2007,602,57,1855,993
8/22/2007,2007,633,57,1903,1007
8/23/2007,2007,673,61,1936,1022
8/24/2007,2007,715,61,1953,1036
8/25/2007,2007,747,61,1942,1052
8/26/2007,2007,790,64,1953,1068
8/27/2007,2007,821,64,1953,1083
8/28/2007,2007,851,64,1943,1098
8/29/2007,2007,882,64,1938,1114
8/30/2007,2007,960,66,1970,1137
8/31/2007,2007,1018,68,1984,1154
9/1/2007,2007,1071,68,1987,1162
9/2/2007,2007,1114,68,1989,1162
9/3/2007,2007,1190,68,1984,1172
9/4/2007,2007,1255,68,1992,1169
9/5/2007,2007,1299,68,1997,1185
9/6/2007,2007,1377,72,2039,1218
9/7/2007,2007,1416,72,2059,1235
9/8/2007,2007,1467,75,2051,1251
9/9/2007,2007,1518,80,2042,1267
9/10/2007,2007,1561,85,2033,1283
9/11/2007,2007,1593,90,2026,1302
9/12/2007,2007,1626,95,2013,1319
9/13/2007,2007,1653,100,2001,1336
9/14/2007,2007,1716,105,1989,1362
9/15/2007,2007,1774,110,1977,1379
9/16/2007,2007,1814,115,1965,1406
9/17/2007,2007,1848,119,1962,1424
9/18/2007,2007,1882,123,1958,1432
9/19/2007,2007,1911,126,1955,1441
9/20/2007,2007,1945,128,1952,1445
9/21/2007,2007,1980,128,1948,1459
9/22/2007,2007,2011,128,1945,1477
9/23/2007,2007,2044,128,1942,1486
9/24/2007,2007,2075,128,1938,1495
9/25/2007,2007,2103,128,1933,1504
9/26/2007,2007,2124,128,1928,1513
9/27/2007,2007,2140,128,1923,1522
9/28/2007,2007,2182,128,1918,1559
9/29/2007,2007,2206,128,1913,1578
9/30/2007,2007,2241,130,1918,1605
10/1/2007,2007,2265,130,1921,1634
10/2/2007,2007,2290,135,1915,1653
10/3/2007,2007,2304,140,1909,1672
10/4/2007,2007,2287,145,1913,1691
10/5/2007,2007,2265,150,1920,1710
10/6/2007,2007,2241,154,1930,1729
10/7/2007,2007,2217,158,1940,1748
10/8/2007,2007,2195,162,1950,1768
10/9/2007,2007,2171,166,1960,1789
10/10/2007,2007,2142,170,1974,1808
10/11/2007,2007,2103,172,1987,1828
10/12/2007,2007,2064,174,2001,1849
10/13/2007,2007,2022,176,2015,1865
10/14/2007,2007,2003,178,2027,1879
10/15/2007,2007,1963,180,2037,1889
10/16/2007,2007,1926,182,2045,1900
10/17/2007,2007,2501,606,2469,2678
10/18/2007,2007,1867,186,2052,1920
10/19/2007,2007,1836,188,2047,1935
10/20/2007,2007,1802,190,2042,1962
10/21/2007,2007,1767,192,2037,1994
10/22/2007,2007,1739,194,2032,2025
10/23/2007,2007,1728,196,2032,2048
10/24/2007,2007,1763,202,2049,2080
10/25/2007,2007,1791,207,2049,2113
10/26/2007,2007,1821,209,2049,2135
10/27/2007,2007,1845,212,2054,2180
10/28/2007,2007,1882,216,2078,2225
10/29/2007,2007,2082,232,2289,2542
10/30/2007,2007,2298,342,2388,2690
10/31/2007,2007,2398,387,2412,2715
11/1/2007,2007,2429,431,2415,2728
11/2/2007,2007,2464,462,2407,2728
11/3/2007,2007,2507,478,2421,2728
11/4/2007,2007,2521,496,2412,2741
11/5/2007,2007,2542,529,2485,2753
11/6/2007,2007,2559,548,2501,2760
11/7/2007,2007,2574,562,2507,2760
11/8/2007,2007,2568,574,2495,2753
11/9/2007,2007,2550,584,2497,2747
11/10/2007,2007,2536,594,2507,2741
11/11/2007,2007,2524,597,2515,2735
11/12/2007,2007,2521,600,2517,2728
11/13/2007,2007,2518,602,2511,2721
11/14/2007,2007,2518,603,2503,2715
11/15/2007,2007,2512,604,2495,2703
11/16/2007,2007,2509,605,2483,2690
11/17/2007,2007,2501,606,2469,2678
11/18/2007,2007,2495,607,2457,2665
11/19/2007,2007,2492,608,2444,2665
11/20/2007,2007,2515,611,2465,2653
11/21/2007,2007,2559,628,2511,2715
11/22/2007,2007,2574,636,2522,2728
11/23/2007,2007,2580,644,2524,2722
11/24/2007,2007,2583,651,2517,2715
